Neighborhood,Neighborhood_lat,Neighborhood_long,Venue,Category,Venue_lat,Venue_long
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,LCBO,Liquor Store,43.686990631074885,-79.39923810519545
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Daeco Sushi,Sushi Restaurant,43.68783769992881,-79.39565249242683
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Mary Be Kitchen,Restaurant,43.687708,-79.395062
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Union Social Eatery,American Restaurant,43.68789522205706,-79.39491559605742
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Starbucks,Coffee Shop,43.686756,-79.398292
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Tim Hortons,Coffee Shop,43.687682,-79.39684
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Fionn MacCool's,Pub,43.68792137317272,-79.39478325313542
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.6893,-79.395302
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,RBC Royal Bank,Bank,43.68805843886538,-79.39447781672222
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Sprout,Vietnamese Restaurant,43.687995609133544,-79.39465149552744
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,TTC Stop #8160,Light Rail Station,43.687089,-79.398159
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,UCC Field,Athletics & Sports,43.688025662293185,-79.40241039084613
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Pizzaiolo,Pizza Place,43.68799051263145,-79.39463424218918
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,TTC Stop #,Light Rail Station,43.6858256,-79.40498099
"Summerhill West, Rathnelly, South Hill, Forest Hill SE, Deer Park",43.6864123,-79.4000493,Kiva's,Bagel Shop,43.687983764255456,-79.39471505267664
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),Airport,43.63168259661481,-79.3960334124689
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,Airport Lounge,43.63068,-79.395756
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,Harbor / Marina,43.63304549594827,-79.39648421332333
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,Airport Food Court,43.63113165872724,-79.39613873448842
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,Airport Terminal,43.631225969080035,-79.3959873701636
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,Airport Gate,43.63153617968721,-79.39456989797382
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,Coffee Shop,43.631392,-79.395952
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,Airport Lounge,43.63135993598351,-79.39610738952823
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,Airport Service,43.631683,-79.395454
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,Rental Car Location,43.632,-79.396223
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,HeliTours,Airport Service,43.63070559837703,-79.39876017431267
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,Airport Service,43.63166229946016,-79.39816647981402
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,Sculpture Garden,43.62772066806761,-79.38927421473466
"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,Boat or Ferry,43.62781263197712,-79.38910853273904
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,LCBO,Liquor Store,43.60228082768786,-79.4993016827402
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Domino's Pizza,Pizza Place,43.60158294371704,-79.50090463107409
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,New Toronto Fish & Chips,Restaurant,43.60184940532482,-79.50328125758809
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Delicia Bakery & Pastry,Bakery,43.601402988357286,-79.50301234678948
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Lucky Dice Restaurant,Café,43.601392135734876,-79.50305626141281
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Shoppers Drug Mart,Pharmacy,43.601677,-79.502239
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,McDonald's,Fast Food Restaurant,43.60246404619248,-79.49885909892578
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Maple Leaf House,American Restaurant,43.602039568126486,-79.49867786252557
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Coffee Time,Coffee Shop,43.6022843976276,-79.4998572447178
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Halibut House Fish and Chips Inc.,Seafood Restaurant,43.60196,-79.501147
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Crossfit Colosseum,Gym,43.604815756762726,-79.50702399614443
"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.5013207,Hex-Mex,Mexican Restaurant,43.60126068149633,-79.50228440295261
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Subway,Sandwich Place,43.74264512142215,-79.58964323010724
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Shoppers Drug Mart,Pharmacy,43.741685,-79.584487
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.74120870478487,-79.58433226289988
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,The Beer Store,Beer Store,43.7416936,-79.5843728
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Sunny Foodmart,Grocery Store,43.74184023292111,-79.59056069637506
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Pizza Pizza,Pizza Place,43.74156896801906,-79.58448886871338
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Sheriff's No Frills,Grocery Store,43.741696,-79.584379
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Tim Hortons,Coffee Shop,43.7420146612893,-79.58968967199326
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,McDonald's,Fast Food Restaurant,43.7417571,-79.5842303
"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.7394164,-79.5884369,Dollarama,Discount Store,43.742018,-79.591076
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,Chinese Restaurant,43.798878792587615,-79.3183345011537
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,RBC Royal Bank,Bank,43.798235996624136,-79.31795225759826
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Subway,Sandwich Place,43.79867122318589,-79.31847549171897
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,KFC,Fast Food Restaurant,43.7989384013184,-79.31885368338149
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Shoppers Drug Mart,Pharmacy,43.799966,-79.317985
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Tim Hortons,Coffee Shop,43.7991018,-79.3187148
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Metro,Supermarket,43.79782980719172,-79.31849151849747
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Pizza Pizza,Pizza Place,43.79790927666095,-79.31811332702635
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,McDonald's,Fast Food Restaurant,43.79824882031983,-79.31816666829309
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Eggsmart,Breakfast Spot,43.796375,-79.318681
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Rogers Plus,Electronics Store,43.79891100560725,-79.31827661522881
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Black's Photography,Camera Store,43.79729228763805,-79.31933236989558
"Steeles West, L'Amoreaux West",43.7995252,-79.3183887,Warden Ave. & Finch Ave. E,Intersection,43.79634790354288,-79.31611907075204
Rosedale,43.6795626,-79.3775294,Rosedale Park,Playground,43.68232820227814,-79.37893434347683
Rosedale,43.6795626,-79.3775294,Whitney Park,Park,43.68203573063681,-79.37378835021306
Rosedale,43.6795626,-79.3775294,Alex Murray Parkette,Park,43.678300240478954,-79.38277328698108
Rosedale,43.6795626,-79.3775294,Milkman's Lane,Trail,43.676352068015554,-79.37384239440172
Stn A PO Boxes,43.6464352,-79.374846,The Keg Steakhouse + Bar - Esplanade,Restaurant,43.64671207408793,-79.37476761639118
Stn A PO Boxes,43.6464352,-79.374846,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
Stn A PO Boxes,43.6464352,-79.374846,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
Stn A PO Boxes,43.6464352,-79.374846,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
Stn A PO Boxes,43.6464352,-79.374846,Berczy Park,Park,43.64804835388851,-79.3751722909452
Stn A PO Boxes,43.6464352,-79.374846,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
Stn A PO Boxes,43.6464352,-79.374846,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
Stn A PO Boxes,43.6464352,-79.374846,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
Stn A PO Boxes,43.6464352,-79.374846,Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662
Stn A PO Boxes,43.6464352,-79.374846,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
Stn A PO Boxes,43.6464352,-79.374846,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
Stn A PO Boxes,43.6464352,-79.374846,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
Stn A PO Boxes,43.6464352,-79.374846,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
Stn A PO Boxes,43.6464352,-79.374846,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
Stn A PO Boxes,43.6464352,-79.374846,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
Stn A PO Boxes,43.6464352,-79.374846,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
Stn A PO Boxes,43.6464352,-79.374846,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
Stn A PO Boxes,43.6464352,-79.374846,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
Stn A PO Boxes,43.6464352,-79.374846,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
Stn A PO Boxes,43.6464352,-79.374846,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
Stn A PO Boxes,43.6464352,-79.374846,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
Stn A PO Boxes,43.6464352,-79.374846,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
Stn A PO Boxes,43.6464352,-79.374846,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
Stn A PO Boxes,43.6464352,-79.374846,Goose Island Brewhouse,Beer Bar,43.64732926809359,-79.37354117631912
Stn A PO Boxes,43.6464352,-79.374846,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142
Stn A PO Boxes,43.6464352,-79.374846,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
Stn A PO Boxes,43.6464352,-79.374846,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
Stn A PO Boxes,43.6464352,-79.374846,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
Stn A PO Boxes,43.6464352,-79.374846,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
Stn A PO Boxes,43.6464352,-79.374846,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
Stn A PO Boxes,43.6464352,-79.374846,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
Stn A PO Boxes,43.6464352,-79.374846,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
Stn A PO Boxes,43.6464352,-79.374846,Aveda Institute Toronto,Cosmetics Shop,43.65009640955562,-79.37362952211767
Stn A PO Boxes,43.6464352,-79.374846,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
Stn A PO Boxes,43.6464352,-79.374846,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
Stn A PO Boxes,43.6464352,-79.374846,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
Stn A PO Boxes,43.6464352,-79.374846,LCBO,Liquor Store,43.64294379917171,-79.37243989044406
Stn A PO Boxes,43.6464352,-79.374846,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
Stn A PO Boxes,43.6464352,-79.374846,Café Plenty,Café,43.6491179354577,-79.37831288380438
Stn A PO Boxes,43.6464352,-79.374846,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
Stn A PO Boxes,43.6464352,-79.374846,Rexall,Pharmacy,43.648182,-79.37387
Stn A PO Boxes,43.6464352,-79.374846,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
Stn A PO Boxes,43.6464352,-79.374846,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
Stn A PO Boxes,43.6464352,-79.374846,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
Stn A PO Boxes,43.6464352,-79.374846,Scotland Yard Pub,Pub,43.64705292210499,-79.37405970553979
Stn A PO Boxes,43.6464352,-79.374846,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
Stn A PO Boxes,43.6464352,-79.374846,Imagine Cinemas Market Square,Movie Theater,43.64964574271603,-79.37244562498488
Stn A PO Boxes,43.6464352,-79.374846,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
Stn A PO Boxes,43.6464352,-79.374846,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
Stn A PO Boxes,43.6464352,-79.374846,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
Stn A PO Boxes,43.6464352,-79.374846,Ki Modern Japanese + Bar,Japanese Restaurant,43.647223,-79.3793738
Stn A PO Boxes,43.6464352,-79.374846,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
Stn A PO Boxes,43.6464352,-79.374846,CC Lounge,Cocktail Bar,43.64791735425827,-79.37451991085871
Stn A PO Boxes,43.6464352,-79.374846,Spirit of Hockey,Sporting Goods Shop,43.64704692224217,-79.37753727586353
Stn A PO Boxes,43.6464352,-79.374846,Bikram Yoga Centre,Yoga Studio,43.64921400338286,-79.37522894013361
Stn A PO Boxes,43.6464352,-79.374846,Air Canada Club,Lounge,43.643224100030416,-79.37915938219528
Stn A PO Boxes,43.6464352,-79.374846,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
Stn A PO Boxes,43.6464352,-79.374846,Anton Kozlik's mustard,Gourmet Shop,43.64875242328643,-79.37148453951065
Stn A PO Boxes,43.6464352,-79.374846,St James Anglican Cathedral,Church,43.650109744784004,-79.37429172248066
Stn A PO Boxes,43.6464352,-79.374846,The Optic Zone,Optical Shop,43.649729898318576,-79.37170156814574
Stn A PO Boxes,43.6464352,-79.374846,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
Stn A PO Boxes,43.6464352,-79.374846,Winners,Department Store,43.6477479,-79.3745508
Stn A PO Boxes,43.6464352,-79.374846,Tom Jones Steak House,Seafood Restaurant,43.64930546026509,-79.37535693462821
Stn A PO Boxes,43.6464352,-79.374846,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
Stn A PO Boxes,43.6464352,-79.374846,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.647261,-79.378599
Stn A PO Boxes,43.6464352,-79.374846,Uno Mustachio,Sandwich Place,43.64870228575232,-79.37154020203815
Stn A PO Boxes,43.6464352,-79.374846,Eggspectation,Breakfast Spot,43.646526,-79.375134
Stn A PO Boxes,43.6464352,-79.374846,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
Stn A PO Boxes,43.6464352,-79.374846,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
Stn A PO Boxes,43.6464352,-79.374846,GoodLife Fitness Toronto Street Women's Only,Gym,43.6504,-79.3767
Stn A PO Boxes,43.6464352,-79.374846,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
Stn A PO Boxes,43.6464352,-79.374846,St. Lawrence Antique Market,Antique Shop,43.649614648758735,-79.37174739343294
Stn A PO Boxes,43.6464352,-79.374846,Paddington's Pump,Diner,43.649035,-79.371899
Stn A PO Boxes,43.6464352,-79.374846,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
Stn A PO Boxes,43.6464352,-79.374846,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
Stn A PO Boxes,43.6464352,-79.374846,Shoppers Drug Mart,Pharmacy,43.647141,-79.370898
Stn A PO Boxes,43.6464352,-79.374846,Sam James Coffee Bar (SJCB),Coffee Shop,43.65031871629752,-79.37621650642859
Stn A PO Boxes,43.6464352,-79.374846,European Delight,Eastern European Restaurant,43.64870976781708,-79.37154525652817
Stn A PO Boxes,43.6464352,-79.374846,Evolution Food Co,Juice Bar,43.64846817292615,-79.37171498148525
Stn A PO Boxes,43.6464352,-79.374846,Eve's Temptations,Bakery,43.648649,-79.371617
Stn A PO Boxes,43.6464352,-79.374846,Tim Hortons,Coffee Shop,43.646255967524645,-79.37957346439356
Stn A PO Boxes,43.6464352,-79.374846,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
Stn A PO Boxes,43.6464352,-79.374846,Mirto,Italian Restaurant,43.650702,-79.376307
Stn A PO Boxes,43.6464352,-79.374846,St. James Park,Park,43.6504248002309,-79.3723109702051
Stn A PO Boxes,43.6464352,-79.374846,The Corner Place,Lounge,43.64957380922698,-79.37139313793533
Stn A PO Boxes,43.6464352,-79.374846,Metropolitan Resto Bar,Italian Restaurant,43.65006166044848,-79.3771814107564
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.64621307149554,-79.37908847368506
Stn A PO Boxes,43.6464352,-79.374846,Indigospirit,Bookstore,43.64834987590252,-79.38034747310336
Stn A PO Boxes,43.6464352,-79.374846,Jump,American Restaurant,43.64814738516352,-79.37875242540652
Stn A PO Boxes,43.6464352,-79.374846,Joe Fresh,Clothing Store,43.644285,-79.369771
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.650159,-79.377793
Stn A PO Boxes,43.6464352,-79.374846,HI-Toronto Hostel,Hostel,43.650623213878255,-79.37519039641123
Stn A PO Boxes,43.6464352,-79.374846,Brooks Brothers,Clothing Store,43.646852351216,-79.37944665991276
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.647192603955325,-79.38095685671752
Stn A PO Boxes,43.6464352,-79.374846,Loblaws,Grocery Store,43.645427,-79.369789
Stn A PO Boxes,43.6464352,-79.374846,Soup Nutsy,Soup Place,43.647857591711336,-79.38053285911379
Stn A PO Boxes,43.6464352,-79.374846,Starbucks,Coffee Shop,43.646799,-79.38069
"Alderwood, Long Branch",43.6024137,-79.5434841,Il Paesano Pizzeria & Restaurant,Pizza Place,43.60128,-79.545028
"Alderwood, Long Branch",43.6024137,-79.5434841,Timothy's Pub,Pub,43.60016508568706,-79.54469872722389
"Alderwood, Long Branch",43.6024137,-79.5434841,Toronto Gymnastics International,Gym,43.59983195234328,-79.54292448822379
"Alderwood, Long Branch",43.6024137,-79.5434841,Tim Hortons,Coffee Shop,43.60239631505536,-79.5450476557017
"Alderwood, Long Branch",43.6024137,-79.5434841,Pizza Pizza,Pizza Place,43.60534035117562,-79.54725175609202
"Alderwood, Long Branch",43.6024137,-79.5434841,Subway,Sandwich Place,43.59915224732402,-79.54439458247475
"Alderwood, Long Branch",43.6024137,-79.5434841,Rexall,Pharmacy,43.601951,-79.545694
"Alderwood, Long Branch",43.6024137,-79.5434841,Sir Adam Beck Rink,Skating Rink,43.602526494798546,-79.5474551115246
"Northwest, West Humber - Clairville",43.7067483,-79.5940544,Economy Rent A Car,Rental Car Location,43.708471,-79.589943
"Northwest, West Humber - Clairville",43.7067483,-79.5940544,Saand Rexdale,Drugstore,43.70507157610408,-79.59872534770956
"Northwest, West Humber - Clairville",43.7067483,-79.5940544,PC Garden,Garden Center,43.706538731330745,-79.59935903549194
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cranberries,Diner,43.6678427705951,-79.36940687874281
"St. James Town, Cabbagetown",43.667967,-79.3676753,Kingyo Toronto,Japanese Restaurant,43.66589495808371,-79.36841520638596
"St. James Town, Cabbagetown",43.667967,-79.3676753,Murgatroid,Restaurant,43.66738149016019,-79.36931129229457
"St. James Town, Cabbagetown",43.667967,-79.3676753,F'Amelia,Italian Restaurant,43.66753590663226,-79.36861331485827
"St. James Town, Cabbagetown",43.667967,-79.3676753,Merryberry Cafe + Bistro,Café,43.66663020301851,-79.36879184199822
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cabbagetown Brew,Café,43.66692279890784,-79.36928929560437
"St. James Town, Cabbagetown",43.667967,-79.3676753,Absolute Bakery & Café,Bakery,43.667469462461995,-79.36927654747196
"St. James Town, Cabbagetown",43.667967,-79.3676753,Butter Chicken Factory,Indian Restaurant,43.66707247004843,-79.36918422958169
"St. James Town, Cabbagetown",43.667967,-79.3676753,Fair Trade Jewellery Co.,Jewelry Store,43.6653480241165,-79.36836240366654
"St. James Town, Cabbagetown",43.667967,-79.3676753,St. Jamestown Delicatessen,Butcher,43.66581142395609,-79.36864825640076
"St. James Town, Cabbagetown",43.667967,-79.3676753,Toronto Dance Theatre,General Entertainment,43.66623230619368,-79.36707506629983
"St. James Town, Cabbagetown",43.667967,-79.3676753,House on Parliament,Gastropub,43.663645704974314,-79.36785378722945
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pet Valu,Pet Store,43.66420501339666,-79.36846012382637
"St. James Town, Cabbagetown",43.667967,-79.3676753,Mr. Jerk,Caribbean Restaurant,43.66732847256732,-79.37338943621165
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Epicure Shop,Deli / Bodega,43.663964860964924,-79.36779540886938
"St. James Town, Cabbagetown",43.667967,-79.3676753,Kanpai Snack Bar,Taiwanese Restaurant,43.664330935948634,-79.36806503124257
"St. James Town, Cabbagetown",43.667967,-79.3676753,Labour Of Love,Gift Shop,43.663907,-79.368822
"St. James Town, Cabbagetown",43.667967,-79.3676753,Stout Irish Pub,Pub,43.66389071833622,-79.3690300810636
"St. James Town, Cabbagetown",43.667967,-79.3676753,Thai Room - Carlton,Thai Restaurant,43.6641587260231,-79.36818872980979
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Pear Tree,Restaurant,43.664904018134834,-79.36824639094671
"St. James Town, Cabbagetown",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,Market,43.667555388483756,-79.3724347693053
"St. James Town, Cabbagetown",43.667967,-79.3676753,Jetfuel Coffee,Coffee Shop,43.66529519392083,-79.3683345416816
"St. James Town, Cabbagetown",43.667967,-79.3676753,Wellesley Park,Park,43.6696487958367,-79.3621551990509
"St. James Town, Cabbagetown",43.667967,-79.3676753,TD Canada Trust,Bank,43.66465469253796,-79.36788707971579
"St. James Town, Cabbagetown",43.667967,-79.3676753,Hey Lucy,Italian Restaurant,43.66407509923825,-79.36865505824356
"St. James Town, Cabbagetown",43.667967,-79.3676753,LCBO,Liquor Store,43.665585593088366,-79.36853050840249
"St. James Town, Cabbagetown",43.667967,-79.3676753,Winchester Park,Playground,43.66623107575282,-79.3716312803108
"St. James Town, Cabbagetown",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,Bakery,43.6643837,-79.3683282
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Beer Store,Beer Store,43.6664079,-79.368833
"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,Coffee Shop,43.66716925802294,-79.36884865164751
"St. James Town, Cabbagetown",43.667967,-79.3676753,Subway,Sandwich Place,43.66564329610601,-79.3683001523662
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,Pizza Place,43.667178738521734,-79.36966873777858
"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,Coffee Shop,43.665785871990316,-79.36828404664993
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Flying Beaver Pubaret,Pub,43.664828798875426,-79.36829203718695
"St. James Town, Cabbagetown",43.667967,-79.3676753,Shoppers Drug Mart,Pharmacy,43.663998,-79.36783
"St. James Town, Cabbagetown",43.667967,-79.3676753,China Gourmet,Chinese Restaurant,43.6641802410051,-79.36835925727236
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,Pizza Place,43.66809038080825,-79.37027389227195
"St. James Town, Cabbagetown",43.667967,-79.3676753,Matt's No Frills,Grocery Store,43.663515,-79.367166
"St. James Town, Cabbagetown",43.667967,-79.3676753,Wellesley Parliament Square,Plaza,43.668589018294284,-79.37016915914073
